Country Name,Country Code,Urban Code,Urban Area Name,Indicator Name,Indicator Code,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Currency Unit,Region,Income Group
Madagascar,MDG,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,42.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,8.0,8.0,8.0,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,35.29412,41.17647,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,47.05882,58.82353,76.47059,76.47059,76.47059,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,12.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,5.0,5.0,5.0,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,35.29412,41.17647,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,52.94118,47.05882,58.82353,76.47059,76.47059,76.47059,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,0.0,6.71375,16.64499,27.55137,48.14199,37.96401,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,429.0,373.1,333.4,289.8,207.4,248.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,12.45817,59.2713,64.36639,68.70167,76.88644,72.84069,75.29337,76.29139,76.51777,77.60021,78.13076,79.77978,82.16926,83.48011,84.91677,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,175.1,81.5,71.3,62.6,46.2,54.3,49.4,47.4,47.0,44.8,43.7,40.4,35.7,33.0,30.2,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,12.45817,59.2713,64.36639,68.70167,76.88644,72.84069,75.29337,76.29139,76.51777,77.60021,78.13076,79.77978,82.16926,83.48011,84.91677,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,175.1,81.5,71.3,62.6,46.2,54.3,49.4,47.4,47.0,44.8,43.7,40.4,35.7,33.0,30.2,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,26.5,46.9,55.6,59.4,66.6,63.0,79.2,79.4,79.5,79.7,78.2,81.8,87.8,88.1,88.5,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,58.29146,80.40201,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,87.43719,88.44221,92.46231,92.46231,92.46231,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,42.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,8.0,8.0,8.0,Malagasy ariary,Sub-Saharan Africa,Low income
Madagascar,MDG,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,58.29146,80.40201,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,87.43719,88.44221,92.46231,92.46231,92.46231,Malagasy ariary,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,139.6,215.7,188.7,125.9,108.0,108.4,90.9,140.5,120.1,106.6,84.6,42.2,44.6,38.6,32.6,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,63.31658,63.31658,63.31658,63.31658,64.32161,64.32161,64.32161,63.31658,60.30151,62.31156,62.31156,63.31658,63.31658,63.31658,63.31658,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,37.0,37.0,37.0,37.0,36.0,36.0,36.0,37.0,40.0,38.0,38.0,37.0,37.0,37.0,37.0,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,63.31658,63.31658,63.31658,63.31658,64.32161,64.32161,64.32161,63.31658,60.30151,62.31156,62.31156,63.31658,63.31658,63.31658,63.31658,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,37.0,37.0,37.0,37.0,36.0,36.0,36.0,37.0,40.0,38.0,38.0,37.0,37.0,37.0,37.0,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,58.82353,58.82353,64.70588,64.70588,64.70588,64.70588,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,47.05882,58.82353,58.82353,64.70588,64.70588,64.70588,64.70588,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,30.18119,0.0,5.66103,37.06546,45.99117,45.7828,54.5707,29.74799,39.97094,46.68604,57.69354,78.88607,77.68671,80.69106,83.71195,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,139.6,215.7,188.7,125.9,108.0,108.4,90.9,140.5,120.1,106.6,84.6,42.2,44.6,38.6,32.6,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,30.18119,0.0,5.66103,37.06546,45.99117,45.7828,54.5707,29.74799,39.97094,46.68604,57.69354,78.88607,77.68671,80.69106,83.71195,Malawi kwacha,Sub-Saharan Africa,Low income
Malawi,MWI,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,60.1,52.6,54.0,61.9,64.3,64.3,66.5,60.0,61.8,67.0,69.7,76.7,76.4,77.2,77.9,Malawi kwacha,Sub-Saharan Africa,Low income
Malaysia,MYS,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,26.6,25.1,23.1,18.9,15.6,17.5,16.4,15.1,7.6,7.2,6.7,13.7,12.7,11.6,11.1,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,38.0,38.0,32.0,21.0,19.0,18.0,9.0,10.0,10.0,8.0,8.0,24.0,24.0,14.0,18.0,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,63.31658,63.31658,69.34673,80.40201,82.41206,83.41709,92.46231,91.45729,91.45729,93.46734,93.46734,77.38693,77.38693,87.43719,83.41709,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,37.0,37.0,31.0,20.0,18.0,17.0,8.0,9.0,9.0,7.0,7.0,23.0,23.0,13.0,17.0,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,41.17647,41.17647,41.17647,41.17647,41.17647,47.05882,64.70588,64.70588,64.70588,64.70588,64.70588,47.05882,47.05882,47.05882,52.94118,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,11.0,11.0,11.0,11.0,11.0,10.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,9.0,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,47.05882,47.05882,47.05882,47.05882,47.05882,52.94118,70.58824,70.58824,70.58824,70.58824,70.58824,52.94118,52.94118,52.94118,58.82353,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,10.0,10.0,10.0,10.0,10.0,9.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,8.0,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,86.68418,87.46577,88.4549,90.55818,92.17596,91.26719,91.8033,92.44037,96.20049,96.39218,96.63182,93.13229,93.67221,94.18004,94.4634,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,26.6,25.1,23.1,18.9,15.6,17.5,16.4,15.1,7.6,7.2,6.7,13.7,12.7,11.6,11.1,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,73.4,73.6,75.4,78.6,79.6,81.0,87.9,87.8,88.7,89.3,89.3,80.0,80.1,82.8,83.3,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,62.31156,62.31156,68.34171,79.39698,81.40704,82.41206,91.45729,90.45226,90.45226,92.46231,92.46231,76.38191,76.38191,86.43216,82.41206,Malaysian ringgit,East Asia & Pacific,Upper middle income
Malaysia,MYS,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,86.68418,87.46577,88.4549,90.55818,92.17596,91.26719,91.8033,92.44037,96.20049,96.39218,96.63182,93.13229,93.67221,94.18004,94.4634,Malaysian ringgit,East Asia & Pacific,Upper middle income
Maldives,MDV,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,76.47059,76.47059,76.47059,76.47059,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,89.8,89.8,89.9,90.2,88.3,88.3,88.4,88.9,88.8,88.8,89.0,89.0,89.1,89.2,89.2,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,91.45729,91.45729,91.45729,91.45729,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,76.47059,76.47059,76.47059,76.47059,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,70.58824,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,91.45729,91.45729,91.45729,91.45729,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,88.44221,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,6.6,6.6,5.8,4.8,4.0,3.7,3.5,2.2,2.3,2.3,1.7,1.9,1.7,1.3,1.4,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,92.97627,92.99484,93.30311,94.25498,95.01176,95.29118,95.53104,96.99346,96.87787,96.9201,97.54462,97.38029,97.6328,97.99761,97.95472,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,14.0,14.0,13.4,11.5,10.0,9.4,8.9,6.0,6.2,6.2,4.9,5.2,4.7,4.0,4.1,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,92.97627,92.99484,93.30311,94.25498,95.01176,95.29118,95.53104,96.99346,96.87787,96.9201,97.54462,97.38029,97.6328,97.99761,97.95472,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,14.0,14.0,13.4,11.5,10.0,9.4,8.9,6.0,6.2,6.2,4.9,5.2,4.7,4.0,4.1,Maldivian rufiyaa,South Asia,Upper middle income
Maldives,MDV,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,98.35124,98.35567,98.54244,98.79716,98.99645,99.07146,99.13585,99.44075,99.41489,99.42453,99.56372,99.52713,99.58324,99.6647,99.65521,Maldivian rufiyaa,South Asia,Upper middle income
Mali,MLI,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,73.36683,58.29146,75.37688,75.37688,92.46231,92.46231,92.46231,92.46231,89.44724,89.44724,91.9598,91.9598,89.44724,89.44724,89.44724,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,27.0,42.0,25.0,25.0,8.0,8.0,8.0,8.0,11.0,11.0,8.5,8.5,11.0,11.0,11.0,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,35.29412,35.29412,47.05882,47.05882,70.58824,70.58824,82.35294,82.35294,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,12.0,12.0,10.0,10.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,35.29412,35.29412,47.05882,47.05882,70.58824,70.58824,82.35294,82.35294,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,490.8,519.8,434.6,390.4,334.6,306.8,348.3,331.9,295.2,300.7,274.4,5.9,5.6,5.3,5.2,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,0.0,0.0,0.0,2.38867,16.35207,23.30079,12.9209,17.01359,26.20924,24.83066,31.39716,98.53299,98.59529,98.66476,98.70453,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,4.66831,0.0,42.40923,48.41241,56.5449,60.15476,54.76241,56.88856,61.6657,60.94953,64.36083,69.51562,70.81006,71.61286,72.45822,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,190.7,201.9,115.2,103.2,86.9,79.7,90.5,86.2,76.7,78.1,71.3,61.0,58.4,56.8,55.1,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,4.66831,0.0,42.40923,48.41241,56.5449,60.15476,54.76241,56.88856,61.6657,60.94953,64.36083,69.51562,70.81006,71.61286,72.45822,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,27.0,42.0,25.0,25.0,8.0,8.0,8.0,8.0,11.0,11.0,8.5,8.5,11.0,11.0,11.0,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,12.0,12.0,10.0,10.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,73.36683,58.29146,75.37688,75.37688,92.46231,92.46231,92.46231,92.46231,89.44724,89.44724,91.9598,91.9598,89.44724,89.44724,89.44724,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,190.7,201.9,115.2,103.2,86.9,79.7,90.5,86.2,76.7,78.1,71.3,61.0,58.4,56.8,55.1,West African CFA franc,Sub-Saharan Africa,Low income
Mali,MLI,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,28.3,23.4,41.2,43.3,59.0,61.6,60.6,62.2,63.4,62.9,66.0,84.1,83.8,84.0,84.3,West African CFA franc,Sub-Saharan Africa,Low income
Malta,MLT,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,,,,,,,12.0,11.6,15.3,14.6,14.1,12.3,7.4,7.1,6.7,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Cost - Men (% of income per capita) - Score,IC.REG.COST.PC.MA.ZS.DFRN,,,,,,,94.00427,94.21179,92.34256,92.72397,92.97374,93.853,96.31595,96.43708,96.65285,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,,,,,,,12.0,11.6,15.3,14.6,14.1,12.3,7.4,7.1,6.7,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,,,,,,,94.00427,94.21179,92.34256,92.72397,92.97374,93.853,96.31595,96.43708,96.65285,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.8,0.8,1.8,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.3,1.1,1.0,1.0,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,,,,,,,10.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,5.0,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,,,,,,,47.05882,47.05882,47.05882,47.05882,47.05882,52.94118,58.82353,58.82353,76.47059,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,,,,,,,10.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,5.0,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,,,,,,,47.05882,47.05882,47.05882,47.05882,47.05882,52.94118,58.82353,58.82353,76.47059,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,,,,,,,38.5,38.5,38.5,33.5,28.0,26.0,16.0,16.0,20.5,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,,,,,,,61.80905,61.80905,61.80905,66.83417,72.36181,74.37186,84.42211,84.42211,79.8995,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Time - Women (days),IC.REG.DURS.FE.DY,,,,,,,38.5,38.5,38.5,33.5,28.0,26.0,16.0,16.0,20.5,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,,,,,,,75.6,75.7,75.2,76.6,78.0,80.2,84.8,84.9,88.2,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,99.79338,99.79723,99.54532,99.57532,99.60092,99.60092,99.60075,99.61457,99.61486,99.63405,99.64661,99.67185,99.7272,99.73784,99.75004,Euro,Middle East & North Africa,High income
Malta,MLT,,,Starting a business: Time - Women (days)- Score,IC.REG.DURS.FE.DY.DRFN,,,,,,,61.80905,61.80905,61.80905,66.83417,72.36181,74.37186,84.42211,84.42211,79.8995,Euro,Middle East & North Africa,High income
Marshall Islands,MHL,,,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business - Score,IC.REG.STRT.BUS.DFRN,87.2,87.6,87.8,87.8,87.9,87.8,87.8,88.3,88.4,88.4,88.4,88.4,88.5,88.4,88.4,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,22.4,18.6,17.7,17.4,16.2,17.6,17.7,13.5,12.4,12.8,12.7,12.5,11.9,12.2,12.9,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,22.4,18.6,17.7,17.4,16.2,17.6,17.7,13.5,12.4,12.8,12.7,12.5,11.9,12.2,12.9,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Cost - Women (% of income per capita) - Score,IC.REG.COST.PC.FE.ZS.DRFN,88.81857,90.69515,91.16667,91.30467,91.89969,91.19479,91.13439,93.25281,93.77956,93.60505,93.63145,93.75114,94.07334,93.8774,93.55788,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Minimum capital (% of income per capita),IC.REG.MIN.CAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Paid-in Minimum capital (% of income per capita) - Score,IC.REG.DFRN.PC.DFRN,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Procedures required - Men (number) - Score,IC.REG.PROC.MA.NO.DFRN,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Procedures required - Women (number) - Score,IC.REG.PROC.FE.NO.DFRN,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,76.47059,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Time - Men (days),IC.REG.DURS.MA.DY,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,U.S. dollar,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,,,Starting a business: Time - Men (days) - Score,IC.REG.DURS.MA.DY.DFRN,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,83.41709,U.S. dollar,East Asia & Pacific,Upper middle income
